crn, date, stime, etime, itype, depth, l12, d12, 
#, yymmdd, hhmm, hhmm, , m, mg C/m3, mg C/m3, 
141, 021104,  630, 1845,  2,    5,  7.727, -9.000,
141, 021104,  630, 1845,  2,   25,  7.727, -9.000,
141, 021104,  630, 1845,  2,   45,  6.663, -9.000,
141, 021104,  630, 1845,  2,   75,  3.823, -9.000,
141, 021104,  630, 1845,  2,  100,  1.820, -9.000,
141, 021104,  630, 1845,  2,  125,  1.320, -9.000,
142, 021125,  700, 1730,  2,    5,  6.810, -9.000,
142, 021125,  700, 1730,  2,   25,  5.120, -9.000,
142, 021125,  700, 1730,  2,   45,  4.427, -9.000,
142, 021125,  700, 1730,  2,   75,  2.390, -9.000,
142, 021125,  700, 1730,  2,  100,  2.073, -9.000,
142, 021125,  700, 1730,  2,  125,  0.903, -9.000,
143, 021219,  650, 1650,  2,    5,  6.390, -9.000,
143, 021219,  650, 1650,  2,   25,  3.850, -9.000,
143, 021219,  650, 1650,  2,   45,  4.060, -9.000,
143, 021219,  650, 1650,  2,   75,  2.200, -9.000,
143, 021219,  650, 1650,  2,  100,  1.853, -9.000,
143, 021219,  650, 1650,  2,  125,  0.760, -9.000,
144, 030117,  621, 1753,  2,    5, 10.067, -9.000,
144, 030117,  621, 1753,  2,   25,  7.987, -9.000,
144, 030117,  621, 1753,  2,   45,  8.313, -9.000,
144, 030117,  621, 1753,  2,   75,  4.130, -9.000,
144, 030117,  621, 1753,  2,  100,  1.533, -9.000,
144, 030117,  621, 1753,  2,  125,  1.277, -9.000,
145, 030226,  617, 1900,  2,    5,  6.837, -9.000,
145, 030226,  617, 1900,  2,   25,  6.275, -9.000,
145, 030226,  617, 1900,  2,   45,  5.533, -9.000,
145, 030226,  617, 1900,  2,   75,  3.147, -9.000,
145, 030226,  617, 1900,  2,  100,  1.303, -9.000,
145, 030226,  617, 1900,  2,  125,  1.197, -9.000,
146, 030329,  632, 1830,  2,   10,  7.837, -9.000,
146, 030329,  632, 1830,  2,   25,  7.300, -9.000,
146, 030329,  632, 1830,  2,   45,  6.237, -9.000,
146, 030329,  632, 1830,  2,   75,  4.183, -9.000,
146, 030329,  632, 1830,  2,  100,  2.540, -9.000,
146, 030329,  632, 1830,  2,  125,  1.370, -9.000,
147, 030424,  615, 1900,  2,    5,  6.533, -9.000,
147, 030424,  615, 1900,  2,   25,  6.680, -9.000,
147, 030424,  615, 1900,  2,   45,  5.793, -9.000,
147, 030424,  615, 1900,  2,   75,  3.493, -9.000,
147, 030424,  615, 1900,  2,  100,  3.167, -9.000,
147, 030424,  615, 1900,  2,  125,  1.420, -9.000,
148, 030521,  610, 1926,  2,   25,  5.130, -9.000,
148, 030521,  610, 1926,  2,   45,  4.417, -9.000,
148, 030521,  610, 1926,  2,   75,  3.117, -9.000,
148, 030521,  610, 1926,  2,  100,  0.973, -9.000,
148, 030521,  610, 1926,  2,  125,  0.283, -9.000,
149, 030620,  450, 1950,  2,    5,  6.463, -9.000,
149, 030620,  450, 1950,  2,   25,  6.403, -9.000,
149, 030620,  450, 1950,  2,   45,  6.366, -9.000,
149, 030620,  450, 1950,  2,   75,  4.485, -9.000,
149, 030620,  450, 1950,  2,  100,  3.077, -9.000,
149, 030620,  450, 1950,  2,  125,  1.340, -9.000,
150, 030720,  454, 1915,  2,    5,  7.587, -9.000,
150, 030720,  454, 1915,  2,   25,  7.253, -9.000,
150, 030720,  454, 1915,  2,   45,  5.357, -9.000,
150, 030720,  454, 1915,  2,   75,  4.160, -9.000,
150, 030720,  454, 1915,  2,  100,  2.853, -9.000,
150, 030720,  454, 1915,  2,  125,  1.057, -9.000,
151, 030821,  621, 1857,  2,    5,  7.517, -9.000,
151, 030821,  621, 1857,  2,   25,  8.163, -9.000,
151, 030821,  621, 1857,  2,   45,  7.217, -9.000,
151, 030821,  621, 1857,  2,   75,  3.987, -9.000,
151, 030821,  621, 1857,  2,  100,  2.697, -9.000,
151, 030821,  621, 1857,  2,  125,  0.690, -9.000,
152, 031015,  650, 1830,  2,    5,  5.430, -9.000,
152, 031015,  650, 1830,  2,   25,  5.770, -9.000,
152, 031015,  650, 1830,  2,   45,  4.053, -9.000,
152, 031015,  650, 1830,  2,   75,  3.103, -9.000,
152, 031015,  650, 1830,  2,  100,  1.387, -9.000,
152, 031015,  650, 1830,  2,  125,  0.573, -9.000,
153, 031110,  650, 1815,  2,   10,  8.527, -9.000,
153, 031110,  650, 1815,  2,   25,  7.690, -9.000,
153, 031110,  650, 1815,  2,   45,  4.620, -9.000,
153, 031110,  650, 1815,  2,   75,  2.253, -9.000,
153, 031110,  650, 1815,  2,  100,  0.990, -9.000,
153, 031110,  650, 1815,  2,  125,  0.445, -9.000,
154, 031220,  625, 1840,  2,   10,  5.850, -9.000,
154, 031220,  625, 1840,  2,   25,  5.683, -9.000,
154, 031220,  625, 1840,  2,   45,  4.607, -9.000,
154, 031220,  625, 1840,  2,   75,  1.850, -9.000,
154, 031220,  625, 1840,  2,  100,  0.997, -9.000,
154, 031220,  625, 1840,  2,  125,  0.450, -9.000,
155, 040122,  615, 1825,  2,    5,  5.320, -9.000,
155, 040122,  615, 1825,  2,   25,  4.643, -9.000,
155, 040122,  615, 1825,  2,   45,  2.187, -9.000,
155, 040122,  615, 1825,  2,   75,  1.003, -9.000,
155, 040122,  615, 1825,  2,  100,  0.347, -9.000,
155, 040122,  615, 1825,  2,  125,  0.287, -9.000,
156, 040225,  610, 1827,  2,    5,  4.767, -9.000,
156, 040225,  610, 1827,  2,   25,  3.615, -9.000,
156, 040225,  610, 1827,  2,   45,  3.670, -9.000,
156, 040225,  610, 1827,  2,   75,  1.507, -9.000,
156, 040225,  610, 1827,  2,  100,  0.890, -9.000,
156, 040225,  610, 1827,  2,  125,  0.487, -9.000,
157, 040320,  615, 2000,  2,    5,  4.347, -9.000,
157, 040320,  615, 2000,  2,   25,  5.187, -9.000,
157, 040320,  615, 2000,  2,   45,  5.287, -9.000,
157, 040320,  615, 2000,  2,   75,  3.013, -9.000,
157, 040320,  615, 2000,  2,  100,  4.423, -9.000,
157, 040320,  615, 2000,  2,  125,  0.773, -9.000,
158, 040421,  606, 1905,  2,    5,  7.170, -9.000,
158, 040421,  606, 1905,  2,   25,  7.247, -9.000,
158, 040421,  606, 1905,  2,   45,  4.783, -9.000,
158, 040421,  606, 1905,  2,   75,  5.427, -9.000,
158, 040421,  606, 1905,  2,  100,  3.707, -9.000,
158, 040421,  606, 1905,  2,  125,  1.127, -9.000,
159, 040519,  415, 1915,  2,    5,  8.353, -9.000,
159, 040519,  415, 1915,  2,   25,  9.523, -9.000,
159, 040519,  415, 1915,  2,   45,  7.940, -9.000,
159, 040519,  415, 1915,  2,   75,  5.913, -9.000,
159, 040519,  415, 1915,  2,  100,  3.557, -9.000,
159, 040519,  415, 1915,  2,  125,  1.660, -9.000,
160, 040616,  422, 1905,  2,    5,  7.180, -9.000,
160, 040616,  422, 1905,  2,   25,  7.500, -9.000,
160, 040616,  422, 1905,  2,   45,  7.147, -9.000,
160, 040616,  422, 1905,  2,   75,  3.757, -9.000,
160, 040616,  422, 1905,  2,  100,  2.747, -9.000,
160, 040616,  422, 1905,  2,  125,  0.850, -9.000,
162, 040817,  508, 1905,  2,    5,  6.937, -9.000,
162, 040817,  508, 1905,  2,   25,  8.213, -9.000,
162, 040817,  508, 1905,  2,   45,  8.000, -9.000,
162, 040817,  508, 1905,  2,   75,  2.890, -9.000,
162, 040817,  508, 1905,  2,  100,  3.140, -9.000,
162, 040817,  508, 1905,  2,  125,  0.600, -9.000,
163, 040929,  433, 1840,  2,    5,  5.653, -9.000,
163, 040929,  433, 1840,  2,   25,  5.690, -9.000,
163, 040929,  433, 1840,  2,   45,  5.743, -9.000,
163, 040929,  433, 1840,  2,   75,  3.737, -9.000,
163, 040929,  433, 1840,  2,  100,  1.833, -9.000,
163, 040929,  433, 1840,  2,  125,  0.677, -9.000,
164, 041031,  625, 1830,  2,    5,  8.657, -9.000,
164, 041031,  625, 1830,  2,   25,  7.897, -9.000,
164, 041031,  625, 1830,  2,   45,  6.990, -9.000,
164, 041031,  625, 1830,  2,   75,  2.687, -9.000,
164, 041031,  625, 1830,  2,  100,  0.820, -9.000,
164, 041031,  625, 1830,  2,  125,  0.260, -9.000,
165, 041128,  650, 1800,  2,    5,  4.710, -9.000,
165, 041128,  650, 1800,  2,   25,  5.073, -9.000,
165, 041128,  650, 1800,  2,   45,  4.017, -9.000,
165, 041128,  650, 1800,  2,   75,  1.707, -9.000,
165, 041128,  650, 1800,  2,  100,  0.607, -9.000,
165, 041128,  650, 1800,  2,  125,  0.180, -9.000,
166, 041221,  630, 1750,  2,    5,  5.947, -9.000,
166, 041221,  630, 1750,  2,   25,  5.287, -9.000,
166, 041221,  630, 1750,  2,   45,  3.940, -9.000,
166, 041221,  630, 1750,  2,   75,  1.403, -9.000,
166, 041221,  630, 1750,  2,  100,  0.873, -9.000,
166, 041221,  630, 1750,  2,  125,  0.103, -9.000,
167, 050202,  740, 1900,  2,    5,  6.333, -9.000,
167, 050202,  740, 1900,  2,   25,  6.133, -9.000,
167, 050202,  740, 1900,  2,   45,  4.520, -9.000,
167, 050202,  740, 1900,  2,   75,  2.207, -9.000,
167, 050202,  740, 1900,  2,  100,  0.473, -9.000,
167, 050202,  740, 1900,  2,  125,  0.123, -9.000,
169, 050519,  609, 1915,  2,    5,  6.770, -9.000,
169, 050519,  609, 1915,  2,   25,  7.580, -9.000,
169, 050519,  609, 1915,  2,   45,  4.743, -9.000,
169, 050519,  609, 1915,  2,   75,  4.023, -9.000,
169, 050519,  609, 1915,  2,  100,  2.797, -9.000,
169, 050519,  609, 1915,  2,  125,  1.493, -9.000,
170, 050615,  605, 1930,  2,    5,  6.077, -9.000,
170, 050615,  605, 1930,  2,   25,  6.877, -9.000,
170, 050615,  605, 1930,  2,   45,  6.620, -9.000,
170, 050615,  605, 1930,  2,   75,  4.443, -9.000,
170, 050615,  605, 1930,  2,  100,  4.993, -9.000,
170, 050615,  605, 1930,  2,  125,  0.933, -9.000,
171, 050717,  608, 2000,  2,    5,  7.240, -9.000,
171, 050717,  608, 2000,  2,   25,  6.637, -9.000,
171, 050717,  608, 2000,  2,   45,  6.367, -9.000,
171, 050717,  608, 2000,  2,   75,  5.200, -9.000,
171, 050717,  608, 2000,  2,  100,  2.450, -9.000,
171, 050717,  608, 2000,  2,  125,  1.583, -9.000,
172, 050814,  600, 1920,  2,    5,  5.850, -9.000,
172, 050814,  600, 1920,  2,   25,  6.640, -9.000,
172, 050814,  600, 1920,  2,   45,  5.823, -9.000,
172, 050814,  600, 1920,  2,   75,  5.130, -9.000,
172, 050814,  600, 1920,  2,  100,  3.263, -9.000,
172, 050814,  600, 1920,  2,  125,  1.053, -9.000,
173, 050910,  556, 1900,  2,    5, 10.760, -9.000,
173, 050910,  556, 1900,  2,   25,  9.847, -9.000,
173, 050910,  556, 1900,  2,   45,  7.093, -9.000,
173, 050910,  556, 1900,  2,   75,  2.393, -9.000,
173, 050910,  556, 1900,  2,  100,  0.663, -9.000,
173, 050910,  556, 1900,  2,  125,  0.220, -9.000,
174, 051009,  635, 1840,  2,    5,  5.807, -9.000,
174, 051009,  635, 1840,  2,   25,  6.823, -9.000,
174, 051009,  635, 1840,  2,   45,  6.040, -9.000,
174, 051009,  635, 1840,  2,   75,  4.693, -9.000,
174, 051009,  635, 1840,  2,  100,  1.870, -9.000,
174, 051009,  635, 1840,  2,  125,  0.440, -9.000,
175, 051112,  542, 1830,  2,    5,  5.327, -9.000,
175, 051112,  542, 1830,  2,   25,  6.190, -9.000,
175, 051112,  542, 1830,  2,   45,  5.270, -9.000,
175, 051112,  542, 1830,  2,   75,  4.467, -9.000,
175, 051112,  542, 1830,  2,  100,  2.327, -9.000,
175, 051112,  542, 1830,  2,  125,  0.717, -9.000,
176, 051213,  557, 1758,  2,    5,  5.010, -9.000,
176, 051213,  557, 1758,  2,   25,  5.360, -9.000,
176, 051213,  557, 1758,  2,   45,  4.800, -9.000,
176, 051213,  557, 1758,  2,   75,  3.737, -9.000,
176, 051213,  557, 1758,  2,  100,  1.350, -9.000,
176, 051213,  557, 1758,  2,  125,  0.580, -9.000,
177, 060125,  617, 1845,  2,    5,  4.927, -9.000,
177, 060125,  617, 1845,  2,   25,  4.533, -9.000,
177, 060125,  617, 1845,  2,   45,  4.827, -9.000,
177, 060125,  617, 1845,  2,   75,  2.450, -9.000,
177, 060125,  617, 1845,  2,  100,  1.097, -9.000,
177, 060125,  617, 1845,  2,  125,  1.157, -9.000,
178, 060215,  610, 1857,  2,    5,  5.467, -9.000,
178, 060215,  610, 1857,  2,   25,  5.437, -9.000,
178, 060215,  610, 1857,  2,   45,  4.643, -9.000,
178, 060215,  610, 1857,  2,   75,  5.647, -9.000,
178, 060215,  610, 1857,  2,  100,  1.210, -9.000,
178, 060215,  610, 1857,  2,  125,  0.210, -9.000,
179, 060310,  530, 1915,  2,    5,  7.700, -9.000,
179, 060310,  530, 1915,  2,   25,  7.383, -9.000,
179, 060310,  530, 1915,  2,   45,  5.600, -9.000,
179, 060310,  530, 1915,  2,   75,  2.757, -9.000,
179, 060310,  530, 1915,  2,  100,  1.447, -9.000,
179, 060310,  530, 1915,  2,  125,  0.563, -9.000,
180, 060402,  553, 1929,  2,    5,  5.317, -9.000,
180, 060402,  553, 1929,  2,   25,  7.233, -9.000,
180, 060402,  553, 1929,  2,   45,  6.953, -9.000,
180, 060402,  553, 1929,  2,   75,  3.550, -9.000,
180, 060402,  553, 1929,  2,  100,  3.027, -9.000,
180, 060402,  553, 1929,  2,  125,  0.643, -9.000,
181, 060527,  541, 1920,  2,    5,  6.223, -9.000,
181, 060527,  541, 1920,  2,   25,  5.720, -9.000,
181, 060527,  541, 1920,  2,   45,  5.853, -9.000,
181, 060527,  541, 1920,  2,   75,  4.050, -9.000,
181, 060527,  541, 1920,  2,  100,  3.600, -9.000,
181, 060527,  541, 1920,  2,  125,  1.143, -9.000,
182, 060614,  625, 1924,  2,    5,  6.295, -9.000,
182, 060614,  625, 1924,  2,   25,  5.247, -9.000,
182, 060614,  625, 1924,  2,   45,  5.127, -9.000,
182, 060614,  625, 1924,  2,   75,  4.403, -9.000,
182, 060614,  625, 1924,  2,  100,  2.947, -9.000,
182, 060614,  625, 1924,  2,  125,  1.757, -9.000,
184, 060809,  540, 1932,  2,    5,  6.013, -9.000,
184, 060809,  540, 1932,  2,   25,  5.930, -9.000,
184, 060809,  540, 1932,  2,   45,  7.897, -9.000,
184, 060809,  540, 1932,  2,   75,  3.747, -9.000,
184, 060809,  540, 1932,  2,  100,  1.327, -9.000,
184, 060809,  540, 1932,  2,  125,  0.403, -9.000,
185, 060916,  550, 1822,  2,    5,  3.565, -9.000,
185, 060916,  550, 1822,  2,   25,  5.323, -9.000,
185, 060916,  550, 1822,  2,   45,  4.053, -9.000,
185, 060916,  550, 1822,  2,   75,  1.627, -9.000,
185, 060916,  550, 1822,  2,  100,  0.730, -9.000,
185, 060916,  550, 1822,  2,  125,  0.427, -9.000,
186, 061021,  547, 1840,  2,    5,  6.530, -9.000,
186, 061021,  547, 1840,  2,   25,  5.163, -9.000,
186, 061021,  547, 1840,  2,   45,  5.633, -9.000,
186, 061021,  547, 1840,  2,   75,  1.957, -9.000,
186, 061021,  547, 1840,  2,  100,  0.835, -9.000,
186, 061021,  547, 1840,  2,  125,  0.353, -9.000,
187, 061109,  550, 1900,  2,    5,  3.637, -9.000,
187, 061109,  550, 1900,  2,   25,  4.823, -9.000,
187, 061109,  550, 1900,  2,   45,  3.573, -9.000,
187, 061109,  550, 1900,  2,   75,  1.420, -9.000,
187, 061109,  550, 1900,  2,  100,  0.737, -9.000,
187, 061109,  550, 1900,  2,  125,  0.423, -9.000,
188, 061210,  555, 1845,  2,    5,  5.557, -9.000,
188, 061210,  555, 1845,  2,   25,  5.063, -9.000,
188, 061210,  555, 1845,  2,   45,  3.910, -9.000,
188, 061210,  555, 1845,  2,   75,  2.203, -9.000,
188, 061210,  555, 1845,  2,  100,  1.207, -9.000,
188, 061210,  555, 1845,  2,  125,  0.273, -9.000,
189, 070207,  545, 1847,  2,    5,  5.170, -9.000,
189, 070207,  545, 1847,  2,   25,  4.473, -9.000,
189, 070207,  545, 1847,  2,   45,  4.063, -9.000,
189, 070207,  545, 1847,  2,   75,  4.127, -9.000,
189, 070207,  545, 1847,  2,  100,  1.560, -9.000,
189, 070207,  545, 1847,  2,  125,  0.180, -9.000,
190, 070321,  540, 1830,  2,    5,  6.360, -9.000,
190, 070321,  540, 1830,  2,   25,  5.737, -9.000,
190, 070321,  540, 1830,  2,   45,  4.863, -9.000,
190, 070321,  540, 1830,  2,   75,  3.170, -9.000,
190, 070321,  540, 1830,  2,  100,  4.820, -9.000,
190, 070321,  540, 1830,  2,  125,  0.560, -9.000,
191, 070505,  555, 1915,  2,    5,  6.653, -9.000,
191, 070505,  555, 1915,  2,   25,  6.867, -9.000,
191, 070505,  555, 1915,  2,   45,  7.650, -9.000,
191, 070505,  555, 1915,  2,   75,  4.207, -9.000,
191, 070505,  555, 1915,  2,  100,  2.423, -9.000,
191, 070505,  555, 1915,  2,  125,  1.537, -9.000,
193, 070708,  530, 1915,  2,    5,  6.533, -9.000,
193, 070708,  530, 1915,  2,   25,  6.203, -9.000,
193, 070708,  530, 1915,  2,   45,  5.857, -9.000,
193, 070708,  530, 1915,  2,   75,  4.087, -9.000,
193, 070708,  530, 1915,  2,  100,  2.167, -9.000,
193, 070708,  530, 1915,  2,  125,  0.923, -9.000,
194, 070804,  538, 1905,  2,    5,  9.257, -9.000,
194, 070804,  538, 1905,  2,   25,  6.717, -9.000,
194, 070804,  538, 1905,  2,   45,  6.527, -9.000,
194, 070804,  538, 1905,  2,   75,  4.140, -9.000,
194, 070804,  538, 1905,  2,  100,  3.033, -9.000,
194, 070804,  538, 1905,  2,  125,  0.800, -9.000,
195, 070903,  550, 1923,  2,    5,  8.177, -9.000,
195, 070903,  550, 1923,  2,   25,  7.507, -9.000,
195, 070903,  550, 1923,  2,   45,  5.275, -9.000,
195, 070903,  550, 1923,  2,   75,  3.903, -9.000,
195, 070903,  550, 1923,  2,  100,  1.643, -9.000,
195, 070903,  550, 1923,  2,  125,  0.780, -9.000,
196, 071002,  510, 1823,  2,    5,  5.780, -9.000,
196, 071002,  510, 1823,  2,   25,  5.067, -9.000,
196, 071002,  510, 1823,  2,   45,  5.220, -9.000,
196, 071002,  510, 1823,  2,   75,  2.987, -9.000,
196, 071002,  510, 1823,  2,  100,  1.343, -9.000,
196, 071002,  510, 1823,  2,  125,  0.540, -9.000,
197, 071202,  520, 1817,  2,    5,  6.110, -9.000,
197, 071202,  520, 1817,  2,   25,  4.640, -9.000,
197, 071202,  520, 1817,  2,   45,  3.760, -9.000,
197, 071202,  520, 1817,  2,   75,  2.840, -9.000,
197, 071202,  520, 1817,  2,  100,  1.467, -9.000,
197, 071202,  520, 1817,  2,  125,  0.197, -9.000,
198, 071220,  450, 1900,  2,    5,  7.560, -9.000,
198, 071220,  450, 1900,  2,   25,  6.957, -9.000,
198, 071220,  450, 1900,  2,   45,  4.473, -9.000,
198, 071220,  450, 1900,  2,   75,  1.990, -9.000,
198, 071220,  450, 1900,  2,  100,  0.670, -9.000,
198, 071220,  450, 1900,  2,  125,  0.250, -9.000,
199, 080129,  515, 1710,  2,    5,  7.963, -9.000,
199, 080129,  515, 1710,  2,   25,  7.587, -9.000,
199, 080129,  515, 1710,  2,   45,  6.303, -9.000,
199, 080129,  515, 1710,  2,   75,  2.610, -9.000,
199, 080129,  515, 1710,  2,  100,  1.175, -9.000,
199, 080129,  515, 1710,  2,  125,  0.403, -9.000,
200, 080223,  430, 1915,  2,    5,  5.953, -9.000,
200, 080223,  430, 1915,  2,   25,  5.427, -9.000,
200, 080223,  430, 1915,  2,   45,  4.137, -9.000,
200, 080223,  430, 1915,  2,   75,  3.303, -9.000,
200, 080223,  430, 1915,  2,  100,  2.850, -9.000,
200, 080223,  430, 1915,  2,  125,  0.920, -9.000,
201, 080527,  420, 1923,  2,    5,  5.457, -9.000,
201, 080527,  420, 1923,  2,   25,  7.163, -9.000,
201, 080527,  420, 1923,  2,   45,  5.623, -9.000,
201, 080527,  420, 1923,  2,   75,  3.217, -9.000,
201, 080527,  420, 1923,  2,  100,  2.733, -9.000,
201, 080527,  420, 1923,  2,  125,  0.817, -9.000,
202, 080625,  417, 1925,  2,    5,  7.983, -9.000,
202, 080625,  417, 1925,  2,   25,  7.870, -9.000,
202, 080625,  417, 1925,  2,   45,  5.930, -9.000,
202, 080625,  417, 1925,  2,   75,  4.063, -9.000,
202, 080625,  417, 1925,  2,  100,  1.983, -9.000,
202, 080625,  417, 1925,  2,  125,  0.663, -9.000,
203, 080726,  550, 1930,  2,    5,  7.097, -9.000,
203, 080726,  550, 1930,  2,   25,  7.623, -9.000,
203, 080726,  550, 1930,  2,   45,  6.905, -9.000,
203, 080726,  550, 1930,  2,   75,  3.837, -9.000,
203, 080726,  550, 1930,  2,  100,  1.657, -9.000,
203, 080726,  550, 1930,  2,  125,  0.833, -9.000,
204, 080816,  435, 1920,  2,    5,  7.683, -9.000,
204, 080816,  435, 1920,  2,   25,  7.787, -9.000,
204, 080816,  435, 1920,  2,   45,  8.237, -9.000,
204, 080816,  435, 1920,  2,   75,  4.463, -9.000,
204, 080816,  435, 1920,  2,  100,  2.030, -9.000,
204, 080816,  435, 1920,  2,  125,  0.417, -9.000,
205, 081010,  440, 1852,  2,    5,  7.310, -9.000,
205, 081010,  440, 1852,  2,   25,  5.920, -9.000,
205, 081010,  440, 1852,  2,   45,  5.525, -9.000,
205, 081010,  440, 1852,  2,   75,  3.780, -9.000,
205, 081010,  440, 1852,  2,  100,  1.150, -9.000,
205, 081010,  440, 1852,  2,  125,  0.263, -9.000,
206, 081130,  445, 1811,  2,    5, 10.150, -9.000,
206, 081130,  445, 1811,  2,   25,  9.020, -9.000,
206, 081130,  445, 1811,  2,   45,  7.030, -9.000,
206, 081130,  445, 1811,  2,   75,  1.397, -9.000,
206, 081130,  445, 1811,  2,  100,  0.583, -9.000,
206, 081130,  445, 1811,  2,  125,  0.233, -9.000,
208, 090120,  510, 1830,  2,    5,  4.777, -9.000,
208, 090120,  510, 1830,  2,   25,  5.257, -9.000,
208, 090120,  510, 1830,  2,   45,  3.920, -9.000,
208, 090120,  510, 1830,  2,   75,  3.127, -9.000,
208, 090120,  510, 1830,  2,  100,  0.890, -9.000,
208, 090120,  510, 1830,  2,  125,  0.287, -9.000,
209, 090217,  500, 1916,  2,    5,  5.737, -9.000,
209, 090217,  500, 1916,  2,   25,  6.723, -9.000,
209, 090217,  500, 1916,  2,   45,  4.637, -9.000,
209, 090217,  500, 1916,  2,   75,  3.497, -9.000,
209, 090217,  500, 1916,  2,  100,  2.490, -9.000,
209, 090217,  500, 1916,  2,  125,  0.833, -9.000,
210, 090428,  435, 1930,  2,    5,  6.957, -9.000,
210, 090428,  435, 1930,  2,   25,  5.480, -9.000,
210, 090428,  435, 1930,  2,   45,  4.845, -9.000,
210, 090428,  435, 1930,  2,   75,  2.983, -9.000,
210, 090428,  435, 1930,  2,  100,  3.550, -9.000,
210, 090428,  435, 1930,  2,  125,  0.663, -9.000,
211, 090527,  500, 1921,  2,    5,  8.603, -9.000,
211, 090527,  500, 1921,  2,   25,  5.890, -9.000,
211, 090527,  500, 1921,  2,   45,  4.590, -9.000,
211, 090527,  500, 1921,  2,   75,  2.890, -9.000,
211, 090527,  500, 1921,  2,  100,  1.953, -9.000,
211, 090527,  500, 1921,  2,  125,  0.717, -9.000,
212, 090703,  520, 1935,  2,    5,  6.343, -9.000,
212, 090703,  520, 1935,  2,   25,  5.787, -9.000,
212, 090703,  520, 1935,  2,   45,  3.720, -9.000,
212, 090703,  520, 1935,  2,   75,  5.153, -9.000,
212, 090703,  520, 1935,  2,  100,  2.780, -9.000,
212, 090703,  520, 1935,  2,  125,  1.587, -9.000,
213, 090724,  502, 2149,  2,    5,  5.457, -9.000,
213, 090724,  502, 2149,  2,   25,  4.837, -9.000,
213, 090724,  502, 2149,  2,   45,  4.930, -9.000,
213, 090724,  502, 2149,  2,   75,  2.783, -9.000,
213, 090724,  502, 2149,  2,  100,  1.527, -9.000,
213, 090724,  502, 2149,  2,  125,  0.590, -9.000,
214, 090818,  428, 2002,  2,    5,  9.743, -9.000,
214, 090818,  428, 2002,  2,   25, 10.067, -9.000,
214, 090818,  428, 2002,  2,   45, 10.817, -9.000,
214, 090818,  428, 2002,  2,   75,  5.487, -9.000,
214, 090818,  428, 2002,  2,  100,  1.783, -9.000,
214, 090818,  428, 2002,  2,  125,  0.480, -9.000,
215, 090924,  600, 1840,  2,    5,  6.527, -9.000,
215, 090924,  600, 1840,  2,   25,  5.383, -9.000,
215, 090924,  600, 1840,  2,   45,  3.703, -9.000,
215, 090924,  600, 1840,  2,   75,  2.173, -9.000,
215, 090924,  600, 1840,  2,  100,  2.170, -9.000,
215, 090924,  600, 1840,  2,  125,  0.355, -9.000,
216, 091103,  552, 1855,  2,    5,  4.633, -9.000,
216, 091103,  552, 1855,  2,   25,  4.553, -9.000,
216, 091103,  552, 1855,  2,   45,  2.463, -9.000,
216, 091103,  552, 1855,  2,   75,  1.267, -9.000,
216, 091103,  552, 1855,  2,  100,  0.647, -9.000,
216, 091103,  552, 1855,  2,  125,  0.167, -9.000,
217, 091209,  520, 1810,  2,    5,  5.910, -9.000,
217, 091209,  520, 1810,  2,   25,  5.620, -9.000,
217, 091209,  520, 1810,  2,   45,  3.920, -9.000,
217, 091209,  520, 1810,  2,   75,  3.430, -9.000,
217, 091209,  520, 1810,  2,  100,  0.933, -9.000,
217, 091209,  520, 1810,  2,  125,  0.227, -9.000,
220, 100406,  515, 1845,  2,    5,  5.830, -9.000,
220, 100406,  515, 1845,  2,   25,  6.523, -9.000,
220, 100406,  515, 1845,  2,   45,  5.995, -9.000,
220, 100406,  515, 1845,  2,   75,  3.257, -9.000,
220, 100406,  515, 1845,  2,  100,  1.767, -9.000,
220, 100406,  515, 1845,  2,  125,  1.223, -9.000,
221, 100518,  450, 1925,  2,    5,  6.250, -9.000,
221, 100518,  450, 1925,  2,   25,  6.230, -9.000,
221, 100518,  450, 1925,  2,   45,  5.820, -9.000,
221, 100518,  450, 1925,  2,   75,  3.393, -9.000,
221, 100518,  450, 1925,  2,  100,  4.140, -9.000,
221, 100518,  450, 1925,  2,  125,  0.630, -9.000,
222, 100608,  445, 1925,  2,    5,  6.627, -9.000,
222, 100608,  445, 1925,  2,   25,  7.030, -9.000,
222, 100608,  445, 1925,  2,   45,  5.980, -9.000,
222, 100608,  445, 1925,  2,   75,  3.900, -9.000,
222, 100608,  445, 1925,  2,  100,  3.097, -9.000,
222, 100608,  445, 1925,  2,  125,  0.943, -9.000,
223, 100708,  545, 2040,  2,    5,  8.353, -9.000,
223, 100708,  545, 2040,  2,   25, 10.260, -9.000,
223, 100708,  545, 2040,  2,   45,  6.270, -9.000,
223, 100708,  545, 2040,  2,   75,  4.530, -9.000,
223, 100708,  545, 2040,  2,  100,  2.070, -9.000,
223, 100708,  545, 2040,  2,  125,  0.817, -9.000,
224, 100807,  510, 1908,  2,    5,  3.960, -9.000,
224, 100807,  510, 1908,  2,   25,  6.563, -9.000,
224, 100807,  510, 1908,  2,   45,  4.680, -9.000,
224, 100807,  510, 1908,  2,   75,  4.523, -9.000,
224, 100807,  510, 1908,  2,  100,  2.403, -9.000,
224, 100807,  510, 1908,  2,  125,  0.690, -9.000,
225, 100903,  500, 2030,  2,    5,  5.717, -9.000,
225, 100903,  500, 2030,  2,   25,  6.393, -9.000,
225, 100903,  500, 2030,  2,   45,  4.820, -9.000,
